code,name,chineseName,meridian,meridianName,meridianGroup,translation.pinyin,translation.transliteration,translation.korean,translation.vietnamese,description,location,indication,contraindications,functions,coordinates.x,coordinates.y,bodyMapCoords,imageUrls,imageRefs,symptomIds,tags,category,createdAt,updatedAt,createdBy,contentStatus
ST-17,Breast Centre (Nipple),乳中,ST,Stomach,Twelve Primary Meridians,rǔ zhōng,Ruzhong,yu jung 유중,Nhũ trung,Ruzhong (Meio do Mamilo).,"No centro do mamilo, no quarto espaço intercostal.",Serve apenas como referência anatômica.,Contraindicado para agulhamento e moxibustão.,N/A,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-18,Breast Root,乳根,ST,Stomach,Twelve Primary Meridians,rǔ gēn,Rugen,yu geun 유근,Nhũ căn,Rugen (Raiz da Mama).,"No quinto espaço intercostal, 4 cun lateral à linha média.","Mastite, lactação insuficiente, dor no peito, tosse, asma.",Puntura profunda ou perpendicular é contraindicada (risco de pneumotórax).,"Beneficia as mamas e a lactação, desce o Qi do Pulmão.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-19,Not Contained,不容,ST,Stomach,Twelve Primary Meridians,bù róng,Burong,bul yong 불용,Bất dung,Burong (Não Contido).,"6 cun acima do umbigo, 2 cun lateral à linha média.","Distensão abdominal, vômito, dor gástrica, falta de apetite.",Cuidado com o peritônio em pacientes magros.,"Harmoniza o Estômago, desce o Qi rebelde.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-20,Receiving Fullness,承滿,ST,Stomach,Twelve Primary Meridians,chéng mǎn,Chengman,seng man 승만,Thừa mãn,Chengman (Recebendo a Plenitude).,"5 cun acima do umbigo, 2 cun lateral à linha média.","Dor gástrica, distensão abdominal, vômito, anorexia.",Cuidado com o peritônio.,"Harmoniza o Estômago, regula o Qi.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-21,Beam Gate,梁門,ST,Stomach,Twelve Primary Meridians,liáng mén,Liangmen,yang mun 양문,Lương môn,Liangmen (Porta da Trave).,"4 cun acima do umbigo, 2 cun lateral à linha média.","Dor gástrica, vômito, anorexia, diarreia.",Cuidado com o peritônio.,"Regula o Qi do Estômago e Baço, harmoniza o Aquecedor Médio.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-22,Shutting the Gate,關門,ST,Stomach,Twelve Primary Meridians,guān mén,Guanmen,gwan mun 관문,Quan môn,Guanmen (Porta da Passagem).,"3 cun acima do umbigo, 2 cun lateral à linha média.","Distensão abdominal, borborigmo, diarreia, edema.",Cuidado com o peritônio.,"Regula os intestinos, beneficia a micção.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-23,Great Unity,太乙,ST,Stomach,Twelve Primary Meridians,tài yǐ,Taiyi,tae eul 태을,Thái ất,Taiyi (Unidade Suprema).,"2 cun acima do umbigo, 2 cun lateral à linha média.","Dor gástrica, irritabilidade, mania.",Cuidado com o peritônio.,"Transforma a fleuma, acalma o Shen, harmoniza o Estômago.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-24,Chime Gate,滑肉門,ST,Stomach,Twelve Primary Meridians,huá ròu mén,Huaroumen,hwal yung mun 활육문,Hoạt nhục môn,Huaroumen (Porta da Carne Escorregadia).,"1 cun acima do umbigo, 2 cun lateral à linha média.","Dor gástrica, vômito, mania, rigidez da língua.",Cuidado com o peritônio.,"Acalma o Shen, harmoniza o Estômago.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-25,Heavenly Pivot,天樞,ST,Stomach,Twelve Primary Meridians,tiān shū,Tianshu,cheon chu 천추,Thiên xu,Tianshu (Pivô Celestial) - Ponto Mu-Frontal do Intestino Grosso.,2 cun lateral ao centro do umbigo.,"Dor abdominal, diarreia, constipação, disenteria, menstruação irregular.",Cuidado com o peritônio.,"Regula o Baço e o Estômago, resolve a umidade e o calor, regula o Qi e o Sangue.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-26,Outer Mound,外陵,ST,Stomach,Twelve Primary Meridians,wài líng,Wailing,woe neung 외릉,Ngoại lăng,Wailing (Monte Externo).,"1 cun abaixo do umbigo, 2 cun lateral à linha média.","Dor abdominal, hérnia.",Cuidado com o peritônio.,"Regula o Qi, alivia a dor.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-27,Great Bulge,大巨,ST,Stomach,Twelve Primary Meridians,dà jù,Daju,dae geo 대거,Đại cự,Daju (O Grande).,"2 cun abaixo do umbigo, 2 cun lateral à linha média.","Distensão abdominal, disúria, hérnia, ejaculação precoce.",Cuidado com o peritônio.,"Beneficia os Rins e a Essência, regula o Qi.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-28,Waterway,水道,ST,Stomach,Twelve Primary Meridians,shuǐ dào,Shuidao,su do 수도,Thủy đạo,Shuidao (Caminho da Água).,"3 cun abaixo do umbigo, 2 cun lateral à linha média.","Distensão abdominal, retenção urinária, edema, hérnia, dismenorreia.",Cuidado com a bexiga cheia.,"Regula o Aquecedor Inferior, beneficia a micção, regula a menstruação.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-29,Restoring Position,歸來 (归来),ST,Stomach,Twelve Primary Meridians,guī lái,Guilai,gui rae 귀래,Qui lai,Guilai (Retorno).,"4 cun abaixo do umbigo, 2 cun lateral à linha média.","Amenorreia, menstruação irregular, hérnia, dor abdominal, prolapso uterino.",Cuidado com a bexiga cheia.,"Aquece o Aquecedor Inferior, regula a menstruação, beneficia a região genital.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-30,Qi Surge,氣沖,ST,Stomach,Twelve Primary Meridians,qì chōng,Qichong,gi chung 기충,Khí xung,Qichong (Avanço do Qi) - Ponto de encontro do canal do Estômago com o Chong Mai.,"5 cun abaixo do umbigo, 2 cun lateral à linha média, na borda superior da sínfise púbica.","Hérnia, dor genital, menstruação irregular, infertilidade.",Cuidado com a artéria femoral.,"Regula o Qi no Aquecedor Inferior, regula o Chong Mai.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-31,Thigh Gate,髀關,ST,Stomach,Twelve Primary Meridians,bì guān,Biguan,bi gwan 비관,Bễ quan,Biguan (Barreira da Coxa).,"Na face anterior da coxa, diretamente abaixo da espinha ilíaca ântero-superior, em uma depressão lateral ao músculo sartório.","Dor na coxa, atrofia muscular, paralisia dos membros inferiores, dor lombar.",Nenhuma contraindicação específica.,"Ativa o canal e alivia a dor, dissipa o vento-umidade.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-32,Crouching Rabbit,伏兔,ST,Stomach,Twelve Primary Meridians,fú tù,Futu,bok to 복토,Phục thỏ,Futu (Coelho Agachado).,"Na face ântero-lateral da coxa, 6 cun acima da borda superior lateral da patela.","Dor na região lombar e ilíaca, frio e dor no joelho, paralisia, beribéri.",Nenhuma contraindicação específica.,"Ativa o canal e alivia a dor, dissipa o vento-umidade.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-33,Yin Market,陰市,ST,Stomach,Twelve Primary Meridians,yīn shì,Yinshi,eum si 음시,Âm thị,Yinshi (Mercado Yin).,"Na face ântero-lateral da coxa, 3 cun acima da borda superior lateral da patela.","Dormência, dor e frio no joelho e perna, dificuldade de flexão e extensão.",Nenhuma contraindicação específica.,"Dissipa o vento-umidade, beneficia as articulações.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-34,Ridge Mound,梁丘,ST,Stomach,Twelve Primary Meridians,liáng qīu,Liangqiu,yang gu 양구,Lương khâu,Liangqiu (Cume da Colina) - Ponto Xi-Fenda.,2 cun acima da borda superior lateral da patela.,"Dor aguda no estômago, inchaço e dor no joelho, paralisia dos membros inferiores, mastite.",Nenhuma contraindicação específica.,"Harmoniza o Estômago, alivia a dor aguda, beneficia o joelho.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-35,Calf's Nose,犢鼻,ST,Stomach,Twelve Primary Meridians,dú bí,Dubi,dok bi 독비,Độc tị,Dubi (Nariz do Bezerro).,"Na depressão lateral ao ligamento patelar, abaixo da patela.","Dor, inchaço e dificuldade motora do joelho.",Nenhuma contraindicação específica.,"Dissipa o vento-umidade, reduz o inchaço, alivia a dor no joelho.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-36,Leg Three Miles,足三里,ST,Stomach,Twelve Primary Meridians,zú sān lǐ,Zusanli,[jok] sam ni [족] 삼리,Túc tam lý,Zusanli (Três Distâncias da Perna) - Ponto He-Mar. Ponto Terra.,"3 cun abaixo de Dubi (ST-35), um dedo transversal lateral à crista anterior da tíbia.","Dor gástrica, vômito, distensão abdominal, diarreia, constipação, tontura, fadiga, fraqueza geral.",Nenhuma contraindicação específica.,"Tonifica o Qi e o Sangue, harmoniza o Estômago, fortifica o Baço, restaura o Yang.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-37,Upper Great Void,上巨虛,ST,Stomach,Twelve Primary Meridians,shàng jù xū,Shangjuxu,sang geo heo 상거허,Thượng cự hư,Shangjuxu (Grande Vazio Superior) - Ponto He-Mar Inferior do Intestino Grosso.,"6 cun abaixo de Dubi (ST-35), um dedo transversal lateral à crista anterior da tíbia.","Dor abdominal, diarreia, apendicite, constipação, paralisia.",Nenhuma contraindicação específica.,"Regula os intestinos e o Estômago, elimina a umidade-calor.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-38,Ribbon Opening,條口,ST,Stomach,Twelve Primary Meridians,tiáo kǒu,Tiaokou,jo gu 조구,Điều khẩu,Tiaokou (Abertura da Faixa).,"8 cun abaixo de Dubi (ST-35), um dedo transversal lateral à crista anterior da tíbia.","Atrofia muscular, distúrbios motores, dor no ombro, dor abdominal.",Nenhuma contraindicação específica.,"Beneficia o ombro, relaxa os tendões, ativa o canal.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-39,Lower Large Hollow,下巨虛,ST,Stomach,Twelve Primary Meridians,xià jù xū,Xiajuxu,ha geo heo 하거허,Hạ cự hư,Xiajuxu (Grande Vazio Inferior) - Ponto He-Mar Inferior do Intestino Delgado.,"9 cun abaixo de Dubi (ST-35), um dedo transversal lateral à crista anterior da tíbia.","Dor no baixo ventre, dor lombar referida aos testículos, diarreia, mastite.",Nenhuma contraindicação específica.,"Regula o Intestino Delgado, elimina a umidade-calor, ativa o canal.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-40,Abundant Bulge,豐隆,ST,Stomach,Twelve Primary Meridians,fēng lóng,Fenglong,pung nyung 풍륭,Phong long,Fenglong (Abundância Generosa) - Ponto Luo-Conexão.,"8 cun abaixo de Dubi (ST-35), dois dedos transversais laterais à crista anterior da tíbia (lateral a ST-38).","Tosse com fleuma abundante, asma, tontura, cefaleia, mania, epilepsia, edema.",Nenhuma contraindicação específica.,"Transforma a fleuma e a umidade, acalma o Shen, limpa o calor do Estômago.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-41,Dividing Cleft,解谿,ST,Stomach,Twelve Primary Meridians,jiě xī,Jiexi,hae gye 해계,Giải khê,Jiexi (Ravina Dispersa) - Ponto Jing-Rio. Ponto Fogo.,"No dorso do pé, na depressão entre os tendões do extensor longo dos dedos e extensor longo do hálux, no nível do maléolo lateral.","Inchaço da face e cabeça, cefaleia, tontura, dor abdominal, constipação, queda do pé.",Nenhuma contraindicação específica.,"Limpa o calor do Estômago e do canal, acalma o Shen, ativa o canal.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-42,Surging Yang,沖陽,ST,Stomach,Twelve Primary Meridians,chōng yáng,Chongyang,chung yang 충양,Xung dương,Chongyang (Yang Apressado) - Ponto Yuan-Fonte.,"No dorso do pé, 1,5 cun distal a Jiexi (ST-41), no ponto mais alto do dorso do pé, onde se sente a pulsação da artéria dorsal do pé.","Desvio da boca e olhos, inchaço facial, dor de dente, atrofia muscular do pé.",Cuidado com a artéria dorsal do pé.,"Limpa o calor do Estômago, harmoniza o Estômago, acalma o Shen.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-43,Sunken Valley,陷谷,ST,Stomach,Twelve Primary Meridians,xiàn gǔ,Xiangu,ham gok 함곡,Hãm cốc,Xiangu (Vale Afundado) - Ponto Shu-Riacho. Ponto Madeira.,"No dorso do pé, na depressão distal à junção do segundo e terceiro ossos metatarsais.","Edema facial, dor nos olhos, dor abdominal, borborigmo, inchaço do dorso do pé.",Nenhuma contraindicação específica.,"Regula o Baço e o Estômago, elimina o edema, limpa o calor.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-44,Inner Court,内庭,ST,Stomach,Twelve Primary Meridians,nèi tíng,Neiting,nae jeong 내정,Nội đình,Neiting (Pátio Interno) - Ponto Ying-Manancial. Ponto Água.,"No dorso do pé, entre o segundo e o terceiro dedos, na margem da membrana interdigital.","Dor de dente, dor facial, desvio da boca, epistaxe, dor abdominal, diarreia, disenteria.",Nenhuma contraindicação específica.,"Limpa o calor do Estômago, harmoniza os intestinos, alivia a dor.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
ST-45,Running Point,厲兌,ST,Stomach,Twelve Primary Meridians,lì duì,Lidui,ye tae 예태,Lệ đoài,Lidui (Troca Rigorosa) - Ponto Jing-Poço. Ponto Metal.,"No lado lateral do segundo dedo do pé, aproximadamente 0,1 cun do canto da unha.","Inchaço facial, desvio da boca, dor de dente, epistaxe, distensão abdominal, sonhos excessivos, mania.",Nenhuma contraindicação específica.,"Limpa o calor do Estômago, acalma o Shen, restaura a consciência.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
SP-1,Hidden White,隱白,SP,Spleen,Twelve Primary Meridians,yǐn bái,Yinbai,eun baek 은백,Ẩn bạch,"Yinbai, ponto Jing-Poço e ponto de parada de sangramento do meridiano do Baço.","Face medial do hálux, 0,1 cun proximal ao canto medial da unha.","Sangramentos uterinos ou nasais, insônia por excesso de preocupação, colapso de Qi, transtornos mentais agudos.",Evitar sangria profunda em pacientes com anticoagulantes ou anemia severa.,"Controla o sangue, acalma o Shen, reanima a consciência e harmoniza o Baço.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
SP-2,Great Pool,大都,SP,Spleen,Twelve Primary Meridians,dà dū,Dadu,dae do 대도,Đại đô,"Dadu, ponto Ying-Fonte e Fogo do Baço.","Borda medial do hálux, distal à articulação metatarsofalângica, na depressão anterior ao primeiro metatarso.","Distensão abdominal, dor epigástrica, febre por deficiência, gastrite, diarreia aguda.",Evitar moxabustão excessiva em casos de calor pleno.,"Purga calor do Baço, regula o Qi digestivo, transforma umidade e acalma a mente.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
SP-3,Great White,太白,SP,Spleen,Twelve Primary Meridians,taì bái,Taibai,tae baek 태백,Thái bạch,"Taibai, ponto Shu-Rio, Yuan-Fonte e Terra do meridiano.","Face medial do pé, proximal à cabeça do primeiro metatarso, na junção de pele clara e escura.","Fadiga pós-prandial, diarreia crônica, hipoglicemia funcional, sensação de peso nos membros.",Pressão excessiva pode ser desconfortável para pacientes com neuropatia periférica.,"Tonifica o Baço e Pulmão, resolve umidade, harmoniza o Estômago e fortalece músculos.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
SP-4,Grandfather Grandson,公孫,SP,Spleen,Twelve Primary Meridians,gōng sūn,Gongsun,gong son 공손,Công tôn,"Gongsun, ponto Luo e mestre do Chong Mai.","Face medial do pé, 1 cun proximal à base do primeiro metatarso.","Náuseas, vômitos, dor epigástrica, distúrbios ginecológicos, ansiedade digestiva.",Cuidado em gestantes no primeiro trimestre se usado com Chong Mai por risco de estimulação uterina.,"Regula o Chong Mai, harmoniza o aquecedor médio, move sangue estagnado e acalma o Shen.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
SP-5,Metal Mound,商丘,SP,Spleen,Twelve Primary Meridians,shāng qiū,Shangqiu,sang gu 상구,Thương khâu,"Shangqiu, ponto Jing-Rio e Metal.","Anterior e inferior ao maléolo medial, na depressão entre o maléolo e o osso navicular.","Edema maleolar, dor de tornozelo, distúrbios urinários por umidade, rigidez de língua.",Evitar manipulação agressiva em entorses agudos.,"Elimina umidade, beneficia tendões, regula Baço e Estômago e acalma dor local.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
